0,0.0,0.0,-0.28646902307720035,-0.1242908343489072,-0.5290649378252044,-0.4037985278650492,-0.5083085244142695,-0.7311249910714346,-0.2930426238696857,-0.9174578482565093,-0.4669485655656725,-0.9088782027420348,-0.5608653674506504,-1.0977738914990223,-0.5278898000233935,-1.0678361581279012,-0.48193296224760873,-1.007705957753833,-0.2568320921862139,-1.024338549129416,-0.3299074304787637,-1.2381549833456071,-0.31431267367081595,-1.0925184295488,-0.3038523351724358,-0.9527191393114015,-0.05951483729620413,-1.0554147319887626,-0.11413234061229778,-1.2366035471304977,-0.11430799981067633,-1.0304531290894297,-0.11662686799433476,-0.8419298128182453,0.12864923923778987,-1.0232631229374443,0.07679114181014893,-1.208201824206274,0.07163254256662732,-1.0449305599836405,0.07198358302161481,-0.8782744514055425
0,0.0,0.0,-0.3325561016702352,-0.07320299160342712,-0.6653164773139244,-0.29378660379176874,-0.6970059227807017,-0.5986555524216589,-0.4665405571265204,-0.7616992653437541,-0.606388253754824,-1.0338625376074824,-0.6707480451835494,-1.2081456550737038,-0.7083084402741734,-1.0563920137072325,-0.7138199833315185,-0.9011724596873919,-0.36802204616196954,-1.1608465143579327,-0.43212553156739875,-1.3456206741699344,-0.46024146724070153,-1.0685329056334216,-0.4407194917996472,-0.8976448794193953,-0.13076553444691968,-1.1956283337498916,-0.17758217425605355,-1.306421510398405,-0.2060867443757076,-1.03830204378606,-0.18264662710734827,-0.9042921343794661,0.11505603080602188,-1.148802299265092,0.04835254883595346,-1.2348943041039344,0.023108975025228608,-1.0272607303946504,0.04959457313681322,-0.9244857086860746
0,0.0,0.0,-0.3853074470847865,-0.02072372378671635,-0.7922193348690129,-0.17593905346441666,-0.904541752400168,-0.4840063179433028,-0.6841816257923639,-0.6686657954321469,-0.7361749348019538,-0.9804677510056272,-0.8620723148568065,-1.2092839315082473,-0.8860697833179308,-0.9779216487179344,-0.8460791710758734,-0.8317061880631822,-0.5028914245757574,-1.1240706076652704,-0.6190991957484897,-1.3546147127133055,-0.6385631773470537,-0.9838322894619219,-0.5729545913071978,-0.8195871133076714,-0.2596750401543017,-1.1766402935198363,-0.358605805567694,-1.3301327810364967,-0.3908443172219364,-0.9697319462212153,-0.3370626980491871,-0.829391205051393,-0.0009423946620888071,-1.1530511386508784,-0.1041737186778688,-1.252154618990915,-0.15198155494142848,-0.9852557016553731,-0.11429128155279152,-0.8711448016768424
0,0.0,0.0,-0.30883297566267237,0.10052379858373747,-0.6592903673979894,-0.0168835482300231,-0.7995641996397475,-0.2532030340139096,-0.715506842401562,-0.5119970673042694,-0.7064890776831815,-0.7380780565444863,-0.8230042998398034,-0.6486296410835851,-0.7887186781962139,-0.433003423281033,-0.7817851114950767,-0.33059752083091193,-0.5674077642698988,-0.9410502998077506,-0.6959855274589206,-0.8529072551625795,-0.7276630802812745,-0.6472123092173421,-0.7905352982120984,-0.6124164777997965,-0.386596013311735,-1.046189187834736,-0.4751194879455195,-0.860036679457386,-0.3916517823407391,-0.5805227243281759,-0.3358595417155694,-0.543351878292021,-0.17370326367678213,-1.064684663364288,-0.26130179748345006,-0.8859356165744791,-0.2048253174408212,-0.6687332574315143,-0.1488752325229521,-0.6558561774832135
0,0.0,0.0,-0.504499735392586,0.12626100355987574,-1.072258657001583,0.026286691815158723,-1.3190365139165425,-0.3106089503461515,-1.1436463215694328,-0.6714316091811446,-1.1158046839583085,-1.1452772453770241,-1.438188579030631,-0.9309604891800175,-1.1509642261129287,-0.49496284785781325,-0.9567862123036639,-0.5603466555629512,-0.9031278839199255,-1.3883725596445982,-1.179198505336579,-1.0353805241028808,-0.8713402778001296,-0.5760385058800601,-0.7114857292287449,-0.7027005458257742,-0.6497617238989813,-1.5076367853059183,-0.8849017684290322,-1.1775624809072285,-0.6417260131057932,-0.6989957942211444,-0.4964617930773781,-0.7943939981439886,-0.34284934291005387,-1.536583557631595,-0.5524137010456258,-1.2228704538929913,-0.41447057344930605,-0.86235234468222,-0.29375330816425643,-0.933987708194264
0,0.0,0.0,-0.5734511565539383,-0.0033692779691469436,-1.0835793396470064,-0.17076814821490832,-1.3415187763391796,-0.39343482084705783,-1.1854897175726133,-0.6317280679329306,-0.9507563446108894,-1.5437729473091002,-1.3551783984732841,-1.1213000514141804,-1.1575255652235708,-0.7066658555667892,-0.9660661829088459,-0.7342013398363096,-0.7236559433621131,-1.698030154911077,-1.1032821305357012,-1.0385427388611146,-0.8623695147159978,-0.6397936351613218,-0.6836411469656447,-0.7298183213481956,-0.4630936725514727,-1.6810578560902198,-0.810371533759692,-1.0156792861583839,-0.6186214056739736,-0.6261155309758231,-0.465333004103512,-0.7039757929863759,-0.19304525783716095,-1.545489698857971,-0.4787368808514506,-1.0149571000001587,-0.36295722502123695,-0.7151163115154628,-0.23345834244117258,-0.7720655185274305
0,0.0,0.0,-0.5764825244341414,-0.004225492740396049,-1.0450054346660618,-0.1672411065107259,-1.2748673913903488,-0.3606484698031518,-1.0917311115991026,-0.5597266592531714,-0.8663714623789316,-1.490220214201333,-1.2797361645146004,-1.036466982271763,-1.0811760063226032,-0.6725002296126271,-0.8984830669418907,-0.7245588767352344,-0.638792817966038,-1.622981230064254,-1.059633156679325,-0.9864940006272817,-0.8398428894686231,-0.62747038434845,-0.6878847970410156,-0.7258198853709098,-0.39435522626686825,-1.5778507050319706,-0.7839743539412086,-0.9595249264322213,-0.5984754847109711,-0.624132009217703,-0.4681037023905316,-0.7200376781249554,-0.14874966189994787,-1.4067018694741127,-0.4591672264010616,-0.9414610978430318,-0.34203712672666786,-0.7000240253065818,-0.2249605336535454,-0.7747161831612381
0,0.0,0.0,-0.3634361980793561,-0.12030867541354634,-0.6847245116945845,-0.31138487122037156,-0.8749212281159148,-0.4277040365969447,-0.9469966373960332,-0.47831365004421855,-0.6903842629660916,-1.259786879904748,-0.9613740089546332,-1.0158880491147608,-1.0738988428744367,-0.8384957316418039,-1.1442475737402034,-0.7639672290343751,-0.46370860577158063,-1.3415015029651216,-0.796066516387372,-0.9033732627231825,-0.8151525444712303,-0.6416479790898174,-0.7928983383385058,-0.6093539407110096,-0.22227633627226945,-1.2612114911407564,-0.5173378221163063,-0.7682092099401546,-0.4383860555406525,-0.49092308418958475,-0.3237309318599211,-0.49857331493565277,0.007953580587589009,-1.0778633409794451,-0.23479448755482418,-0.7144797320903737,-0.19320349268700523,-0.48489841524402816,-0.09197379070983992,-0.48496853416440794
0,0.0,0.0,-0.28580281219177905,-0.04086616298161481,-0.5280029018647912,-0.23139411817113248,-0.5944247930698292,-0.38525419602420485,-0.5920511394829397,-0.4762950207566456,-0.5351524210701536,-1.1216925578276642,-0.7046487330810912,-1.1290998801358096,-0.8393146219727058,-0.957263912686428,-0.9313979270740489,-0.7899225004615256,-0.30786741625769676,-1.2193016305646185,-0.4657647256698745,-1.106896757899369,-0.6004185695031827,-0.8487235609861813,-0.6976474458029506,-0.7164412337132887,-0.08439544949973973,-1.1702217091937337,-0.19885691873323388,-0.8447102252685547,-0.20806012037983126,-0.5468491440613021,-0.1786355971384577,-0.495314944922929,0.1382504593885615,-1.0118785383490865,0.04715912312128768,-0.7309539747713847,0.029236464911687136,-0.5026764182994566,0.06107777081969231,-0.481877322456243
0,0.0,0.0,-0.43626374409988644,-0.5501758821007575,-0.6354856950401263,-1.0721232793217461,-0.5100084010198953,-1.0484835373980734,-0.1996971605667612,-0.8454863817210538,0.660910701389521,-1.9330827060085187,-0.1688808493512625,-1.775569439109068,-0.5731409038346005,-1.308938766810067,-0.6661948258235564,-1.1091754255548296,0.9660553284847432,-1.2772530673308307,-0.039612854628169554,-1.0587528432538083,-0.4957579232115381,-0.7874772326922811,-0.6778226113724987,-0.7352254807283047,1.0257871124096556,-0.5578315350106252,-0.01775579446920496,-0.23199591920412516,-0.49097548067941443,-0.09449827516086907,-0.6887492044562207,-0.1582047743858696,0.8939067560712025,0.12502984799960706,0.1289341857870719,0.35236341840874574,-0.2648706112475448,0.3310073944864394,-0.45645240524399916,0.1963377642531876
